tunecache	1.1.0	1.1.0-e23cd7e4f-sm_86	cpu_arch=x86_64,gpu_arch=sm_86,cuda_version=12.2.140	# Last updated Fri May  9 21:48:22 2025

          volume	name	aux	block.x	block.y	block.z	grid.x	grid.y	grid.z	shared_bytes	aux.x	aux.y	aux.z	aux.w	time	comment
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=2,Nyw=2,max_nyw_tile=8	32	1	2	56	1	1	0	-1	-1	-1	-1	3.91877e-05	# 80.27 Gflop/s, 65.22 GB/s, tuning took 0.168471 seconds at Wed Apr  2 17:24:51 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=2,Nyw=2,max_nyw_tile=8,norm	32	1	1	42	1	2	0	-1	-1	-1	-1	3.91877e-05	# 80.27 Gflop/s, 65.22 GB/s, tuning took 0.168334 seconds at Wed Apr  2 17:24:50 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=2,Nyw=4,max_nyw_tile=8	32	1	1	35	1	4	0	-1	-1	-1	-1	6.90859e-05	# 91.07 Gflop/s, 73.99 GB/s, tuning took 0.450044 seconds at Wed Apr  2 17:24:58 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=2,Nyw=8,max_nyw_tile=8	32	1	1	21	1	8	0	-1	-1	-1	-1	0.000127376	# 98.79 Gflop/s, 80.26 GB/s, tuning took 1.216419 seconds at Wed Apr  2 17:25:01 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=3,Nyw=4,max_nyw_tile=8	32	1	1	21	1	4	0	-1	-1	-1	-1	9.48596e-05	# 99.49 Gflop/s, 71.85 GB/s, tuning took 0.504857 seconds at Wed Apr  2 17:24:58 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=3,Nyw=8,max_nyw_tile=8	32	1	1	21	1	8	0	-1	-1	-1	-1	0.000177493	# 106.34 Gflop/s, 76.80 GB/s, tuning took 1.455780 seconds at Wed Apr  2 17:25:03 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=4,Nyw=2,max_nyw_tile=8	32	1	1	42	1	2	0	-1	-1	-1	-1	6.88128e-05	# 91.43 Gflop/s, 61.90 GB/s, tuning took 0.233977 seconds at Wed Apr  2 17:24:52 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=4,Nyw=3,max_nyw_tile=8	32	1	1	37	1	3	0	-1	-1	-1	-1	9.33702e-05	# 101.07 Gflop/s, 68.43 GB/s, tuning took 0.435304 seconds at Wed Apr  2 17:24:53 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=4,Nyw=4,max_nyw_tile=8	32	1	1	21	1	4	0	-1	-1	-1	-1	0.000121401	# 103.65 Gflop/s, 70.18 GB/s, tuning took 0.646970 seconds at Wed Apr  2 17:24:52 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=4,Nyw=4,max_nyw_tile=8,norm	32	1	1	21	1	4	0	-1	-1	-1	-1	0.000118556	# 106.13 Gflop/s, 71.86 GB/s, tuning took 0.638634 seconds at Wed Apr  2 17:24:51 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=4,Nyw=8,max_nyw_tile=8	32	1	1	14	1	8	0	-1	-1	-1	-1	0.000229798	# 109.51 Gflop/s, 74.15 GB/s, tuning took 1.768605 seconds at Wed Apr  2 17:25:00 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=8,Nyw=4,max_nyw_tile=8	32	1	2	14	1	2	0	-1	-1	-1	-1	0.000229786	# 109.52 Gflop/s, 66.74 GB/s, tuning took 0.852841 seconds at Wed Apr  2 17:24:53 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=8,Nyw=5,max_nyw_tile=8	32	1	3	27	1	2	0	-1	-1	-1	-1	0.00028672	# 109.71 Gflop/s, 66.86 GB/s, tuning took 1.177163 seconds at Wed Apr  2 17:24:55 2025
        4x8x8x32	N4quda4blas9multiCdotIdfEE	policy_kernel,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,Nxz=8,Nyw=9,max_nyw_tile=8	32	1	6	37	1	2	0	-1	-1	-1	-1	0.000490155	# 115.52 Gflop/s, 70.40 GB/s, tuning took 2.314576 seconds at Wed Apr  2 17:24:57 2025
        4x8x8x32	N4quda6CloverIdLi3EEE	GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,n_rhs=1	64	1	1	128	1	1	3781	-1	-1	-1	-1	7.86117e-05	# 52.52 Gflop/s, 86.70 GB/s, tuning took 0.043548 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda6CloverIfLi3EEE	GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,n_rhs=1	64	1	1	128	1	1	3781	-1	-1	-1	-1	8.24714e-05	# 50.06 Gflop/s, 41.32 GB/s, tuning took 0.045757 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda6CloverIsLi3EEE	GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,n_rhs=1	64	1	1	128	1	1	0	-1	-1	-1	-1	4.77483e-06	# 864.69 Gflop/s, 370.58 GB/s, tuning took 0.013019 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda6WilsonINS_9WilsonArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	1	0	0	-1	0.000119108	# 94.09 Gflop/s, 158.47 GB/s, tuning took 0.003390 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda6WilsonINS_9WilsonArgIdLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=8192,parity=1,precision=8,order=2,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,comm=0000	32	1	1	256	1	1	16897	-1	-1	-1	-1	0.000119353	# 93.90 Gflop/s, 158.14 GB/s, tuning took 0.247131 seconds at Wed Apr  2 16:47:08 2025
        4x8x8x32	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0000,xpay,dagger,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	1	0	0	-1	1.8944e-05	# 591.57 Gflop/s, 498.17 GB/s, tuning took 0.002205 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	0	0	0	-1	1.89046e-05	# 592.80 Gflop/s, 499.21 GB/s, tuning took 0.002202 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0000,xpay,dagger,n_rhs=1,n_rhs_tile=1,comm=0000	352	1	1	24	1	1	33793	-1	-1	-1	-1	1.89537e-05	# 591.27 Gflop/s, 497.91 GB/s, tuning took 0.030309 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda6WilsonINS_9WilsonArgIfLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,commDim=0000,xpay,n_rhs=1,n_rhs_tile=1,comm=0000	32	1	1	256	1	1	8449	-1	-1	-1	-1	1.88232e-05	# 595.36 Gflop/s, 501.36 GB/s, tuning took 0.160607 seconds at Wed Apr  2 17:24:24 2025
        4x8x8x32	N4quda6WilsonINS_9WilsonArgIsLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,xpay,dagger,n_rhs=1,n_rhs_tile=1,topo=1111,p2p=0,gdr=0,nvshmem=0,pol=110000000000000000	32	1	1	1	1	1	0	1	0	0	-1	1.22745e-05	# 913.01 Gflop/s, 405.78 GB/s, tuning took 0.002082 seconds at Wed Apr  2 17:24:25 2025
        4x8x8x32	N4quda6WilsonINS_9WilsonArgIsLi3ELi4EL21QudaReconstructType_s12ELb0EEEEE	policy_kernel=interior,GPU-offline,vol=8192,parity=1,precision=2,order=8,Ns=4,Nc=3,commDim=0000,xpay,dagger,n_rhs=1,n_rhs_tile=1,comm=0000	160	1	1	52	1	1	14483	-1	-1	-1	-1	1.22755e-05	# 912.93 Gflop/s, 405.75 GB/s, tuning took 0.025756 seconds at Wed Apr  2 17:24:25 2025
4x8x8x32,2x2x2x8	N4quda14RestrictLaunchIffsLi4ELi3ELi2ELi24EEE	GPU-offline,vol=8192,parity=1,precision=4,order=4,Ns=4,Nc=3,vol=64,parity=2,precision=4,order=2,Ns=2,Nc=24,n_rhs=1,from_non_rel	64	1	3	64	1	2	0	10	-1	-1	-1	3.85182e-05	# 490.01 Gflop/s, 267.76 GB/s, tuning took 0.053340 seconds at Wed Apr  2 17:24:49 2025
           73728	N4quda15TransformReduceINS_7maximumIfEENS_7complexIfEEjNS_8abs_max_IffEENS_8identityEEE	,batch_size=2	512	1	1	37	1	2	0	-1	-1	-1	-1	7.37221e-06	# 0.00 Gflop/s, 160.01 GB/s, tuning took 0.027109 seconds at Wed Apr  2 17:24:42 2025
           73728	N4quda15TransformReduceINS_7maximumIfEENS_7complexIiEEjNS_8abs_max_IfiEENS_8identityEEE	,batch_size=2	256	1	1	45	1	2	0	-1	-1	-1	-1	7.62137e-06	# 0.00 Gflop/s, 154.78 GB/s, tuning took 0.029591 seconds at Wed Apr  2 17:24:35 2025
        8x8x8x32	N4quda10BlockOrthoIssLi4ELi2ELi3ELi2ELi24EEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,block_size=4x4x4x4,n_block_ortho=1,mVec=4	256	1	1	64	1	2	0	1	-1	-1	-1	0.00245999	# 364.45 Gflop/s, 104.55 GB/s, tuning took 0.130889 seconds at Wed Apr  2 17:24:25 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeAV,Dynamic,GPU-device	32	1	8	256	4	3	0	1	0	0	0	0.0033495	# 67.62 Gflop/s, 31.95 GB/s, tuning took 3.847105 seconds at Wed Apr  2 17:24:34 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeAV,compute_max,Dynamic,GPU-device	32	1	8	256	4	3	0	1	0	0	0	0.00334743	# 67.66 Gflop/s, 37.63 GB/s, tuning took 3.845298 seconds at Wed Apr  2 17:24:30 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,compute_max,tile_size=3x2x1,dim=0,dir=back,nFace=1,GPU-device	32	1	12	256	2	1	0	1	1	1	1	6.4848e-05	# 1746.33 Gflop/s, 1020.72 GB/s, tuning took 0.129401 seconds at Wed Apr  2 17:24:38 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,compute_max,tile_size=3x2x1,dim=0,dir=fwd,nFace=1,GPU-device	32	1	6	256	2	2	0	1	0	0	0	6.74475e-05	# 1679.03 Gflop/s, 981.38 GB/s, tuning took 0.138782 seconds at Wed Apr  2 17:24:34 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,compute_max,tile_size=3x2x1,dim=1,dir=back,nFace=1,GPU-device	32	1	12	256	2	1	16385	1	1	1	1	6.5006e-05	# 1742.09 Gflop/s, 1018.23 GB/s, tuning took 0.129263 seconds at Wed Apr  2 17:24:39 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,compute_max,tile_size=3x2x1,dim=1,dir=fwd,nFace=1,GPU-device	32	1	6	256	2	2	0	1	1	1	1	6.75669e-05	# 1676.06 Gflop/s, 979.64 GB/s, tuning took 0.138673 seconds at Wed Apr  2 17:24:35 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,compute_max,tile_size=3x2x1,dim=2,dir=back,nFace=1,GPU-device	32	1	12	256	2	1	12289	1	1	1	1	6.4832e-05	# 1746.76 Gflop/s, 1020.97 GB/s, tuning took 0.128276 seconds at Wed Apr  2 17:24:40 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,compute_max,tile_size=3x2x1,dim=2,dir=fwd,nFace=1,GPU-device	32	1	6	256	2	2	0	1	1	1	1	6.72427e-05	# 1684.14 Gflop/s, 984.37 GB/s, tuning took 0.137793 seconds at Wed Apr  2 17:24:36 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,compute_max,tile_size=3x2x1,dim=3,dir=back,nFace=1,GPU-device	32	1	12	256	2	1	12289	1	1	1	1	6.5112e-05	# 1739.25 Gflop/s, 1016.58 GB/s, tuning took 0.128561 seconds at Wed Apr  2 17:24:41 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,compute_max,tile_size=3x2x1,dim=3,dir=fwd,nFace=1,GPU-device	32	1	6	256	2	2	0	1	1	1	1	6.75157e-05	# 1677.33 Gflop/s, 980.38 GB/s, tuning took 0.138015 seconds at Wed Apr  2 17:24:37 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,tile_size=3x2x1,dim=0,dir=back,nFace=1,GPU-device	32	1	12	256	2	1	16385	1	1	1	1	0.000125056	# 905.56 Gflop/s, 377.84 GB/s, tuning took 0.199961 seconds at Wed Apr  2 17:24:38 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,tile_size=3x2x1,dim=0,dir=fwd,nFace=1,GPU-device	32	1	12	256	2	1	12289	1	0	0	0	0.000125042	# 905.67 Gflop/s, 377.89 GB/s, tuning took 0.199744 seconds at Wed Apr  2 17:24:34 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,tile_size=3x2x1,dim=1,dir=back,nFace=1,GPU-device	32	1	12	256	2	1	16385	1	1	1	1	0.000124928	# 906.49 Gflop/s, 378.23 GB/s, tuning took 0.201830 seconds at Wed Apr  2 17:24:39 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,tile_size=3x2x1,dim=1,dir=fwd,nFace=1,GPU-device	32	1	12	256	2	1	0	1	1	1	1	0.000125042	# 905.67 Gflop/s, 377.89 GB/s, tuning took 0.200216 seconds at Wed Apr  2 17:24:35 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,tile_size=3x2x1,dim=2,dir=back,nFace=1,GPU-device	32	1	12	256	2	1	0	1	1	1	1	0.0001248	# 907.42 Gflop/s, 378.62 GB/s, tuning took 0.200319 seconds at Wed Apr  2 17:24:40 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,tile_size=3x2x1,dim=2,dir=fwd,nFace=1,GPU-device	32	1	12	256	2	1	24577	1	1	1	1	0.000124796	# 907.45 Gflop/s, 378.63 GB/s, tuning took 0.199808 seconds at Wed Apr  2 17:24:36 2025
        8x8x8x32	N4quda10CalculateYILb0EL19QudaFieldLocation_s2ENS_13CalculateYArgILb0EfsLi4ELi2ELi3ELi24ENS_5gauge10FieldOrderIfLi48ELi2EL21QudaGaugeFieldOrder_s2ELb1EsEENS4_IfLi48ELi2ELS5_2ELb1EiEENS4_IfLi3ELi1ELS5_2ELb1EfEENS_11colorspinor12FieldOrderCBIfLi4ELi3ELi24EL16QudaFieldOrder_s8EssLb0ELb0EEESC_SC_NS_6clover10FieldOrderIfLi3ELi4EL22QudaCloverFieldOrder_s4EEEEEEE	GPU-offline,vol=16384,parity=2,precision=2,order=8,Ns=4,Nc=72,nVec=24,comm=0000,computeUV,tile_size=3x2x1,dim=3,dir=back,nFace=1,GPU-device	32	1	12	256	2	1	0	1	1	1	1	0.000124948	# 906.35 Gflop/s, 378.17 GB/s, tuning took 0.200179 seconds at Wed Apr  2 17:24:41 2025
